Id,Rule Name,Product,Severity,Status,Confidence,Category,Is Pro Rule,Assistant Triage Result,Assistant Triage Reason,Assistant Component,Repository Name,Repository Url,Line Of Code Url,Semgrep Platform Link,Created At,Last Opened At,Branch,Triaged At,Triage Comment,Triage Reason,Rule Description
171436112,java.lang.security.audit.crypto.use-of-aes-ecb.use-of-aes-ecb,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/after_crs/after_CR_43713-2.java#L544,https://semgrep.dev/orgs/lucamorelli/findings/171436112,2025-04-15 14:37:24.780325,2025-04-27 10:19:23.309856,refs/heads/main,,,,"Use of AES with ECB mode detected. ECB doesn't provide message confidentiality and  is not semantically secure so should not be used. Instead, use a strong, secure cipher: Cipher.getInstance(""AES/CBC/PKCS7PADDING""). See https://owasp.org/www-community/Using_the_Java_Cryptographic_Extensions for more information."
171436109,java.lang.security.audit.crypto.use-of-aes-ecb.use-of-aes-ecb,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/after_crs/after_CR_43713-3.java#L582,https://semgrep.dev/orgs/lucamorelli/findings/171436109,2025-04-15 14:37:24.780275,2025-04-27 10:19:23.309856,refs/heads/main,,,,"Use of AES with ECB mode detected. ECB doesn't provide message confidentiality and  is not semantically secure so should not be used. Instead, use a strong, secure cipher: Cipher.getInstance(""AES/CBC/PKCS7PADDING""). See https://owasp.org/www-community/Using_the_Java_Cryptographic_Extensions for more information."
171377518,java.lang.security.audit.crypto.ecb-cipher.ecb-cipher,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/before_crs/before_CR_43713-1.java#L179,https://semgrep.dev/orgs/lucamorelli/findings/171377518,2025-04-15 13:04:08.639176,2025-04-27 10:19:23.309856,refs/heads/main,,,,"Cipher in ECB mode is detected. ECB mode produces the same output for the same input each time which allows an attacker to intercept and replay the data. Further, ECB mode does not provide any integrity checking. See https://find-sec-bugs.github.io/bugs.htm#CIPHER_INTEGRITY."
171377509,java.lang.security.audit.crypto.ecb-cipher.ecb-cipher,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/before_crs/before_CR_43713-6.java#L261,https://semgrep.dev/orgs/lucamorelli/findings/171377509,2025-04-15 13:04:08.639030,2025-04-27 10:19:23.309856,refs/heads/main,,,,"Cipher in ECB mode is detected. ECB mode produces the same output for the same input each time which allows an attacker to intercept and replay the data. Further, ECB mode does not provide any integrity checking. See https://find-sec-bugs.github.io/bugs.htm#CIPHER_INTEGRITY."
171377506,java.lang.security.audit.crypto.ecb-cipher.ecb-cipher,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/before_crs/before_CR_43713-8.java#L247,https://semgrep.dev/orgs/lucamorelli/findings/171377506,2025-04-15 13:04:08.638982,2025-04-27 10:19:23.309856,refs/heads/main,,,,"Cipher in ECB mode is detected. ECB mode produces the same output for the same input each time which allows an attacker to intercept and replay the data. Further, ECB mode does not provide any integrity checking. See https://find-sec-bugs.github.io/bugs.htm#CIPHER_INTEGRITY."
171621720,java.lang.security.audit.crypto.ecb-cipher.ecb-cipher,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/after_crs/after_CR_43713-3.java#L319,https://semgrep.dev/orgs/lucamorelli/findings/171621720,2025-04-15 22:28:14.198258,2025-04-26 22:26:54.099585,refs/heads/main,,,,"Cipher in ECB mode is detected. ECB mode produces the same output for the same input each time which allows an attacker to intercept and replay the data. Further, ECB mode does not provide any integrity checking. See https://find-sec-bugs.github.io/bugs.htm#CIPHER_INTEGRITY."
171621701,java.lang.security.audit.crypto.ecb-cipher.ecb-cipher,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/before_crs/before_CR_43713-8.java#L260,https://semgrep.dev/orgs/lucamorelli/findings/171621701,2025-04-15 22:28:14.197727,2025-04-26 22:26:54.099585,refs/heads/main,,,,"Cipher in ECB mode is detected. ECB mode produces the same output for the same input each time which allows an attacker to intercept and replay the data. Further, ECB mode does not provide any integrity checking. See https://find-sec-bugs.github.io/bugs.htm#CIPHER_INTEGRITY."
171436182,java.lang.security.audit.crypto.ecb-cipher.ecb-cipher,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/after_crs/after_CR_40380-1.java#L939,https://semgrep.dev/orgs/lucamorelli/findings/171436182,2025-04-15 14:37:24.781461,2025-04-26 22:26:54.099585,refs/heads/main,,,,"Cipher in ECB mode is detected. ECB mode produces the same output for the same input each time which allows an attacker to intercept and replay the data. Further, ECB mode does not provide any integrity checking. See https://find-sec-bugs.github.io/bugs.htm#CIPHER_INTEGRITY."
171436153,java.lang.security.audit.crypto.ecb-cipher.ecb-cipher,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/after_crs/after_CR_43713-5.java#L659,https://semgrep.dev/orgs/lucamorelli/findings/171436153,2025-04-15 14:37:24.781007,2025-04-26 22:26:54.099585,refs/heads/main,,,,"Cipher in ECB mode is detected. ECB mode produces the same output for the same input each time which allows an attacker to intercept and replay the data. Further, ECB mode does not provide any integrity checking. See https://find-sec-bugs.github.io/bugs.htm#CIPHER_INTEGRITY."
171436137,java.lang.security.audit.crypto.ecb-cipher.ecb-cipher,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/after_crs/after_CR_43713-8.java#L727,https://semgrep.dev/orgs/lucamorelli/findings/171436137,2025-04-15 14:37:24.780746,2025-04-26 22:26:54.099585,refs/heads/main,,,,"Cipher in ECB mode is detected. ECB mode produces the same output for the same input each time which allows an attacker to intercept and replay the data. Further, ECB mode does not provide any integrity checking. See https://find-sec-bugs.github.io/bugs.htm#CIPHER_INTEGRITY."
171436133,java.lang.security.audit.crypto.ecb-cipher.ecb-cipher,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/before_crs/before_CR_43713-3.java#L210,https://semgrep.dev/orgs/lucamorelli/findings/171436133,2025-04-15 14:37:24.780681,2025-04-26 22:26:54.099585,refs/heads/main,,,,"Cipher in ECB mode is detected. ECB mode produces the same output for the same input each time which allows an attacker to intercept and replay the data. Further, ECB mode does not provide any integrity checking. See https://find-sec-bugs.github.io/bugs.htm#CIPHER_INTEGRITY."
171377510,java.lang.security.audit.crypto.ecb-cipher.ecb-cipher,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/before_crs/before_CR_43713-6.java#L248,https://semgrep.dev/orgs/lucamorelli/findings/171377510,2025-04-15 13:04:08.639047,2025-04-26 22:26:54.099585,refs/heads/main,,,,"Cipher in ECB mode is detected. ECB mode produces the same output for the same input each time which allows an attacker to intercept and replay the data. Further, ECB mode does not provide any integrity checking. See https://find-sec-bugs.github.io/bugs.htm#CIPHER_INTEGRITY."
171436172,java.lang.security.audit.crypto.ecb-cipher.ecb-cipher,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/after_crs/after_CR_43713-1.java#L501,https://semgrep.dev/orgs/lucamorelli/findings/171436172,2025-04-15 14:37:24.781316,2025-04-25 22:29:36.558313,refs/heads/main,,,,"Cipher in ECB mode is detected. ECB mode produces the same output for the same input each time which allows an attacker to intercept and replay the data. Further, ECB mode does not provide any integrity checking. See https://find-sec-bugs.github.io/bugs.htm#CIPHER_INTEGRITY."
171436165,java.lang.security.audit.crypto.ecb-cipher.ecb-cipher,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/after_crs/after_CR_43713-3.java#L305,https://semgrep.dev/orgs/lucamorelli/findings/171436165,2025-04-15 14:37:24.781202,2025-04-25 22:29:36.558313,refs/heads/main,,,,"Cipher in ECB mode is detected. ECB mode produces the same output for the same input each time which allows an attacker to intercept and replay the data. Further, ECB mode does not provide any integrity checking. See https://find-sec-bugs.github.io/bugs.htm#CIPHER_INTEGRITY."
171436154,java.lang.security.audit.crypto.ecb-cipher.ecb-cipher,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/after_crs/after_CR_43713-5.java#L396,https://semgrep.dev/orgs/lucamorelli/findings/171436154,2025-04-15 14:37:24.781023,2025-04-25 22:29:36.558313,refs/heads/main,,,,"Cipher in ECB mode is detected. ECB mode produces the same output for the same input each time which allows an attacker to intercept and replay the data. Further, ECB mode does not provide any integrity checking. See https://find-sec-bugs.github.io/bugs.htm#CIPHER_INTEGRITY."
171436099,java.lang.security.audit.crypto.use-of-aes-ecb.use-of-aes-ecb,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/after_crs/after_CR_43713-6.java#L652,https://semgrep.dev/orgs/lucamorelli/findings/171436099,2025-04-15 14:37:24.780106,2025-04-25 22:29:36.558313,refs/heads/main,,,,"Use of AES with ECB mode detected. ECB doesn't provide message confidentiality and  is not semantically secure so should not be used. Instead, use a strong, secure cipher: Cipher.getInstance(""AES/CBC/PKCS7PADDING""). See https://owasp.org/www-community/Using_the_Java_Cryptographic_Extensions for more information."
171621693,java.lang.security.audit.crypto.use-of-aes-ecb.use-of-aes-ecb,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/after_crs/after_CR_43713-8.java#L727,https://semgrep.dev/orgs/lucamorelli/findings/171621693,2025-04-15 22:28:14.197513,2025-04-24 22:29:59.831221,refs/heads/main,,,,"Use of AES with ECB mode detected. ECB doesn't provide message confidentiality and  is not semantically secure so should not be used. Instead, use a strong, secure cipher: Cipher.getInstance(""AES/CBC/PKCS7PADDING""). See https://owasp.org/www-community/Using_the_Java_Cryptographic_Extensions for more information."
171436142,java.lang.security.audit.crypto.ecb-cipher.ecb-cipher,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/after_crs/after_CR_43713-7.java#L727,https://semgrep.dev/orgs/lucamorelli/findings/171436142,2025-04-15 14:37:24.780827,2025-04-24 22:29:59.831221,refs/heads/main,,,,"Cipher in ECB mode is detected. ECB mode produces the same output for the same input each time which allows an attacker to intercept and replay the data. Further, ECB mode does not provide any integrity checking. See https://find-sec-bugs.github.io/bugs.htm#CIPHER_INTEGRITY."
171436096,java.lang.security.audit.crypto.use-of-aes-ecb.use-of-aes-ecb,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/after_crs/after_CR_43713-7.java#L727,https://semgrep.dev/orgs/lucamorelli/findings/171436096,2025-04-15 14:37:24.780053,2025-04-24 22:29:59.831221,refs/heads/main,,,,"Use of AES with ECB mode detected. ECB doesn't provide message confidentiality and  is not semantically secure so should not be used. Instead, use a strong, secure cipher: Cipher.getInstance(""AES/CBC/PKCS7PADDING""). See https://owasp.org/www-community/Using_the_Java_Cryptographic_Extensions for more information."
171621700,java.lang.security.audit.crypto.use-of-aes-ecb.use-of-aes-ecb,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/after_crs/after_CR_43713-1.java#L549,https://semgrep.dev/orgs/lucamorelli/findings/171621700,2025-04-15 22:28:14.197701,2025-04-23 22:28:50.919538,refs/heads/main,,,,"Use of AES with ECB mode detected. ECB doesn't provide message confidentiality and  is not semantically secure so should not be used. Instead, use a strong, secure cipher: Cipher.getInstance(""AES/CBC/PKCS7PADDING""). See https://owasp.org/www-community/Using_the_Java_Cryptographic_Extensions for more information."
171436183,java.lang.security.audit.crypto.ecb-cipher.ecb-cipher,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/after_crs/after_CR_40380-1.java#L912,https://semgrep.dev/orgs/lucamorelli/findings/171436183,2025-04-15 14:37:24.781477,2025-04-23 22:28:50.919538,refs/heads/main,,,,"Cipher in ECB mode is detected. ECB mode produces the same output for the same input each time which allows an attacker to intercept and replay the data. Further, ECB mode does not provide any integrity checking. See https://find-sec-bugs.github.io/bugs.htm#CIPHER_INTEGRITY."
171436152,java.lang.security.audit.crypto.ecb-cipher.ecb-cipher,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/after_crs/after_CR_43713-5.java#L733,https://semgrep.dev/orgs/lucamorelli/findings/171436152,2025-04-15 14:37:24.780991,2025-04-23 22:28:50.919538,refs/heads/main,,,,"Cipher in ECB mode is detected. ECB mode produces the same output for the same input each time which allows an attacker to intercept and replay the data. Further, ECB mode does not provide any integrity checking. See https://find-sec-bugs.github.io/bugs.htm#CIPHER_INTEGRITY."
171436106,java.lang.security.audit.crypto.use-of-aes-ecb.use-of-aes-ecb,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/after_crs/after_CR_43713-4.java#L710,https://semgrep.dev/orgs/lucamorelli/findings/171436106,2025-04-15 14:37:24.780224,2025-04-23 22:28:50.919538,refs/heads/main,,,,"Use of AES with ECB mode detected. ECB doesn't provide message confidentiality and  is not semantically secure so should not be used. Instead, use a strong, secure cipher: Cipher.getInstance(""AES/CBC/PKCS7PADDING""). See https://owasp.org/www-community/Using_the_Java_Cryptographic_Extensions for more information."
171621715,java.lang.security.audit.crypto.ecb-cipher.ecb-cipher,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/after_crs/after_CR_43713-5.java#L707,https://semgrep.dev/orgs/lucamorelli/findings/171621715,2025-04-15 22:28:14.198127,2025-04-22 22:28:34.797537,refs/heads/main,,,,"Cipher in ECB mode is detected. ECB mode produces the same output for the same input each time which allows an attacker to intercept and replay the data. Further, ECB mode does not provide any integrity checking. See https://find-sec-bugs.github.io/bugs.htm#CIPHER_INTEGRITY."
171436185,java.lang.security.audit.crypto.ecb-cipher.ecb-cipher,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/after_crs/after_CR_40380-1.java#L807,https://semgrep.dev/orgs/lucamorelli/findings/171436185,2025-04-15 14:37:24.781509,2025-04-21 22:28:47.373086,refs/heads/main,,,,"Cipher in ECB mode is detected. ECB mode produces the same output for the same input each time which allows an attacker to intercept and replay the data. Further, ECB mode does not provide any integrity checking. See https://find-sec-bugs.github.io/bugs.htm#CIPHER_INTEGRITY."
171436184,java.lang.security.audit.crypto.ecb-cipher.ecb-cipher,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/after_crs/after_CR_40380-1.java#L887,https://semgrep.dev/orgs/lucamorelli/findings/171436184,2025-04-15 14:37:24.781493,2025-04-21 22:28:47.373086,refs/heads/main,,,,"Cipher in ECB mode is detected. ECB mode produces the same output for the same input each time which allows an attacker to intercept and replay the data. Further, ECB mode does not provide any integrity checking. See https://find-sec-bugs.github.io/bugs.htm#CIPHER_INTEGRITY."
171377515,java.lang.security.audit.crypto.ecb-cipher.ecb-cipher,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/before_crs/before_CR_43713-3.java#L223,https://semgrep.dev/orgs/lucamorelli/findings/171377515,2025-04-15 13:04:08.639128,2025-04-21 22:28:47.373086,refs/heads/main,,,,"Cipher in ECB mode is detected. ECB mode produces the same output for the same input each time which allows an attacker to intercept and replay the data. Further, ECB mode does not provide any integrity checking. See https://find-sec-bugs.github.io/bugs.htm#CIPHER_INTEGRITY."
171436097,java.lang.security.audit.crypto.use-of-aes-ecb.use-of-aes-ecb,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/after_crs/after_CR_43713-7.java#L679,https://semgrep.dev/orgs/lucamorelli/findings/171436097,2025-04-15 14:37:24.780071,2025-04-20 22:28:11.957871,refs/heads/main,,,,"Use of AES with ECB mode detected. ECB doesn't provide message confidentiality and  is not semantically secure so should not be used. Instead, use a strong, secure cipher: Cipher.getInstance(""AES/CBC/PKCS7PADDING""). See https://owasp.org/www-community/Using_the_Java_Cryptographic_Extensions for more information."
171436170,java.lang.security.audit.crypto.ecb-cipher.ecb-cipher,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/after_crs/after_CR_43713-1.java#L549,https://semgrep.dev/orgs/lucamorelli/findings/171436170,2025-04-15 14:37:24.781284,2025-04-19 22:27:04.204057,refs/heads/main,,,,"Cipher in ECB mode is detected. ECB mode produces the same output for the same input each time which allows an attacker to intercept and replay the data. Further, ECB mode does not provide any integrity checking. See https://find-sec-bugs.github.io/bugs.htm#CIPHER_INTEGRITY."
171436131,java.lang.security.audit.crypto.ecb-cipher.ecb-cipher,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/before_crs/before_CR_43713-5.java#L248,https://semgrep.dev/orgs/lucamorelli/findings/171436131,2025-04-15 14:37:24.780648,2025-04-19 22:27:04.204057,refs/heads/main,,,,"Cipher in ECB mode is detected. ECB mode produces the same output for the same input each time which allows an attacker to intercept and replay the data. Further, ECB mode does not provide any integrity checking. See https://find-sec-bugs.github.io/bugs.htm#CIPHER_INTEGRITY."
171621712,java.lang.security.audit.crypto.ecb-cipher.ecb-cipher,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/after_crs/after_CR_43713-6.java#L700,https://semgrep.dev/orgs/lucamorelli/findings/171621712,2025-04-15 22:28:14.198048,2025-04-15 22:28:14.182579,refs/heads/main,,,,"Cipher in ECB mode is detected. ECB mode produces the same output for the same input each time which allows an attacker to intercept and replay the data. Further, ECB mode does not provide any integrity checking. See https://find-sec-bugs.github.io/bugs.htm#CIPHER_INTEGRITY."
171621694,java.lang.security.audit.crypto.use-of-aes-ecb.use-of-aes-ecb,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/after_crs/after_CR_43713-8.java#L679,https://semgrep.dev/orgs/lucamorelli/findings/171621694,2025-04-15 22:28:14.197541,2025-04-15 22:28:14.182417,refs/heads/main,,,,"Use of AES with ECB mode detected. ECB doesn't provide message confidentiality and  is not semantically secure so should not be used. Instead, use a strong, secure cipher: Cipher.getInstance(""AES/CBC/PKCS7PADDING""). See https://owasp.org/www-community/Using_the_Java_Cryptographic_Extensions for more information."
171436194,java.lang.security.audit.crypto.des-is-deprecated.des-is-deprecated,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/after_crs/after_CR_38942-1.java#L226,https://semgrep.dev/orgs/lucamorelli/findings/171436194,2025-04-15 14:37:24.781680,2025-04-15 14:37:24.672922,refs/heads/main,,,,DES is considered deprecated. AES is the recommended cipher. Upgrade to use AES. See https://www.nist.gov/news-events/news/2005/06/nist-withdraws-outdated-data-encryption-standard for more information.
171436193,java.lang.security.audit.crypto.des-is-deprecated.des-is-deprecated,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/after_crs/after_CR_38942-1.java#L228,https://semgrep.dev/orgs/lucamorelli/findings/171436193,2025-04-15 14:37:24.781639,2025-04-15 14:37:24.672917,refs/heads/main,,,,DES is considered deprecated. AES is the recommended cipher. Upgrade to use AES. See https://www.nist.gov/news-events/news/2005/06/nist-withdraws-outdated-data-encryption-standard for more information.
171436192,java.lang.security.audit.crypto.ecb-cipher.ecb-cipher,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/after_crs/after_CR_40380-1.java#L674,https://semgrep.dev/orgs/lucamorelli/findings/171436192,2025-04-15 14:37:24.781622,2025-04-15 14:37:24.672913,refs/heads/main,,,,"Cipher in ECB mode is detected. ECB mode produces the same output for the same input each time which allows an attacker to intercept and replay the data. Further, ECB mode does not provide any integrity checking. See https://find-sec-bugs.github.io/bugs.htm#CIPHER_INTEGRITY."
171436191,java.lang.security.audit.crypto.ecb-cipher.ecb-cipher,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/after_crs/after_CR_40380-1.java#L699,https://semgrep.dev/orgs/lucamorelli/findings/171436191,2025-04-15 14:37:24.781606,2025-04-15 14:37:24.672908,refs/heads/main,,,,"Cipher in ECB mode is detected. ECB mode produces the same output for the same input each time which allows an attacker to intercept and replay the data. Further, ECB mode does not provide any integrity checking. See https://find-sec-bugs.github.io/bugs.htm#CIPHER_INTEGRITY."
171436190,java.lang.security.audit.crypto.ecb-cipher.ecb-cipher,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/after_crs/after_CR_40380-1.java#L758,https://semgrep.dev/orgs/lucamorelli/findings/171436190,2025-04-15 14:37:24.781590,2025-04-15 14:37:24.672903,refs/heads/main,,,,"Cipher in ECB mode is detected. ECB mode produces the same output for the same input each time which allows an attacker to intercept and replay the data. Further, ECB mode does not provide any integrity checking. See https://find-sec-bugs.github.io/bugs.htm#CIPHER_INTEGRITY."
171436189,java.lang.security.audit.crypto.ecb-cipher.ecb-cipher,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/after_crs/after_CR_40380-1.java#L727,https://semgrep.dev/orgs/lucamorelli/findings/171436189,2025-04-15 14:37:24.781574,2025-04-15 14:37:24.672898,refs/heads/main,,,,"Cipher in ECB mode is detected. ECB mode produces the same output for the same input each time which allows an attacker to intercept and replay the data. Further, ECB mode does not provide any integrity checking. See https://find-sec-bugs.github.io/bugs.htm#CIPHER_INTEGRITY."
